Gene stable ID,Mouse gene name,Mouse homology type,Gene name,Gene stable ID version
ENSG00000139547,Rdh16f2,ortholog_one2many,RDH16,ENSG00000139547.8
ENSG00000139547,Rdh7,ortholog_one2many,RDH16,ENSG00000139547.8
ENSG00000131148,Emc8,ortholog_one2one,EMC8,ENSG00000131148.9
ENSG00000135392,Dnajc14,ortholog_one2one,DNAJC14,ENSG00000135392.19
ENSG00000173769,Topaz1,ortholog_one2one,TOPAZ1,ENSG00000173769.4
ENSG00000286105,Gm17657,ortholog_one2one,TMEM217B,ENSG00000286105.2
ENSG00000067369,Trp53bp1,ortholog_one2one,TP53BP1,ENSG00000067369.14
ENSG00000204052,Lrrc73,ortholog_one2one,LRRC73,ENSG00000204052.5
ENSG00000122786,Cald1,ortholog_one2one,CALD1,ENSG00000122786.20
ENSG00000204428,Ly6g5c,ortholog_one2one,LY6G5C,ENSG00000204428.12
ENSG00000179152,Tcaim,ortholog_one2one,TCAIM,ENSG00000179152.20
ENSG00000075089,Actr6,ortholog_one2one,ACTR6,ENSG00000075089.10
ENSG00000248712,Ccdc153,ortholog_one2one,CCDC153,ENSG00000248712.8
ENSG00000167889,Mgat5b,ortholog_one2one,MGAT5B,ENSG00000167889.13
ENSG00000235272,Ramac,ortholog_many2many,RAMACL,ENSG00000235272.3
ENSG00000235272,Gm10767,ortholog_many2many,RAMACL,ENSG00000235272.3
ENSG00000237988,Or2i1,ortholog_one2one,OR2I1P,ENSG00000237988.6
ENSG00000124818,Opn5,ortholog_one2one,OPN5,ENSG00000124818.15
ENSG00000131143,Cox4i1,ortholog_one2one,COX4I1,ENSG00000131143.10
ENSG00000150722,Ppp1r1c,ortholog_one2one,PPP1R1C,ENSG00000150722.11
ENSG00000163440,Pdcl2,ortholog_one2one,PDCL2,ENSG00000163440.12
ENSG00000109255,Nmu,ortholog_one2one,NMU,ENSG00000109255.11
ENSG00000110092,Ccnd1,ortholog_one2one,CCND1,ENSG00000110092.4
ENSG00000188994,Zfp292,ortholog_one2one,ZNF292,ENSG00000188994.14
ENSG00000244617,Asprv1,ortholog_one2one,ASPRV1,ENSG00000244617.3
ENSG00000196228,Sult1c1,ortholog_one2one,SULT1C3,ENSG00000196228.5
ENSG00000177558,Fam187b,ortholog_one2one,FAM187B,ENSG00000177558.4
ENSG00000140968,Irf8,ortholog_one2one,IRF8,ENSG00000140968.12
ENSG00000149716,LTO1,ortholog_one2one,LTO1,ENSG00000149716.13
ENSG00000146243,Irak1bp1,ortholog_one2one,IRAK1BP1,ENSG00000146243.14
ENSG00000179314,Wscd1,ortholog_one2one,WSCD1,ENSG00000179314.16
ENSG00000105698,Usf2,ortholog_one2one,USF2,ENSG00000105698.16
ENSG00000130396,Afdn,ortholog_one2one,AFDN,ENSG00000130396.22
ENSG00000251923,Gm23035,ortholog_one2one,RNU6-276P,ENSG00000251923.1
ENSG00000250821,Exoc1l,ortholog_one2one,EXOC1L,ENSG00000250821.3
ENSG00000130779,Clip1,ortholog_one2one,CLIP1,ENSG00000130779.22
ENSG00000090989,Exoc1,ortholog_one2one,EXOC1,ENSG00000090989.18
ENSG00000206618,Gm24490,ortholog_one2many,RNU6-1264P,ENSG00000206618.1
ENSG00000213658,Lat,ortholog_one2one,LAT,ENSG00000213658.13
ENSG00000169967,Map3k2,ortholog_one2one,MAP3K2,ENSG00000169967.17
ENSG00000162344,Fgf15,ortholog_one2one,FGF19,ENSG00000162344.4
ENSG00000136527,Tra2b,ortholog_one2one,TRA2B,ENSG00000136527.19
ENSG00000141371,Chct1,ortholog_one2one,CHCT1,ENSG00000141371.13
ENSG00000075388,Fgf4,ortholog_one2one,FGF4,ENSG00000075388.4
ENSG00000160683,Cxcr5,ortholog_one2one,CXCR5,ENSG00000160683.5
ENSG00000062725,Appbp2,ortholog_one2one,APPBP2,ENSG00000062725.10
ENSG00000186174,Bcl9l,ortholog_one2one,BCL9L,ENSG00000186174.13
ENSG00000110375,Upk2,ortholog_one2one,UPK2,ENSG00000110375.3
ENSG00000118849,Rarres1,ortholog_one2one,RARRES1,ENSG00000118849.10
ENSG00000200013,Gm54772,ortholog_one2many,RNU6-623P,ENSG00000200013.1
ENSG00000183598,H3c7,ortholog_one2one,H3C13,ENSG00000183598.4
ENSG00000184260,H2ac20,ortholog_one2one,H2AC20,ENSG00000184260.6
ENSG00000176302,Foxr1,ortholog_one2one,FOXR1,ENSG00000176302.13
ENSG00000184270,H2ac21,ortholog_one2one,H2AC21,ENSG00000184270.6
ENSG00000178096,Bola1,ortholog_one2one,BOLA1,ENSG00000178096.9
ENSG00000108474,Pigl,ortholog_one2one,PIGL,ENSG00000108474.17
ENSG00000105697,Hamp,ortholog_one2one,HAMP,ENSG00000105697.9
ENSG00000144134,Rabl2,ortholog_one2many,RABL2A,ENSG00000144134.19
ENSG00000159164,Sv2a,ortholog_one2one,SV2A,ENSG00000159164.10
ENSG00000118855,Mfsd1,ortholog_one2one,MFSD1,ENSG00000118855.21
ENSG00000174799,Cep135,ortholog_one2one,CEP135,ENSG00000174799.12
ENSG00000105695,Mag,ortholog_one2one,MAG,ENSG00000105695.15
ENSG00000256269,Hmbs,ortholog_one2one,HMBS,ENSG00000256269.11
ENSG00000166963,Map1a,ortholog_one2one,MAP1A,ENSG00000166963.13
ENSG00000143368,Sf3b4,ortholog_one2one,SF3B4,ENSG00000143368.10
ENSG00000166582,Cenpv,ortholog_one2one,CENPV,ENSG00000166582.11
ENSG00000168781,Ppip5k1,ortholog_one2one,PPIP5K1,ENSG00000168781.24
ENSG00000150337,Fcgr1,ortholog_one2one,FCGR1A,ENSG00000150337.14
ENSG00000154556,Sorbs2,ortholog_one2one,SORBS2,ENSG00000154556.20
ENSG00000162039,Meiob,ortholog_one2many,MEIOB,ENSG00000162039.18
ENSG00000170315,Ubb,ortholog_one2one,UBB,ENSG00000170315.14
ENSG00000128595,Calu,ortholog_one2one,CALU,ENSG00000128595.17
ENSG00000170128,Gpr25,ortholog_one2one,GPR25,ENSG00000170128.5
ENSG00000103313,Mefv,ortholog_one2one,MEFV,ENSG00000103313.14
ENSG00000187688,Trpv2,ortholog_one2one,TRPV2,ENSG00000187688.15
ENSG00000116852,Kif21b,ortholog_one2one,KIF21B,ENSG00000116852.15
ENSG00000084676,Ncoa1,ortholog_one2one,NCOA1,ENSG00000084676.16
ENSG00000105699,Lsr,ortholog_one2one,LSR,ENSG00000105699.17
ENSG00000134160,Trpm1,ortholog_one2one,TRPM1,ENSG00000134160.16
ENSG00000146247,Phip,ortholog_one2one,PHIP,ENSG00000146247.15
ENSG00000277108,Snord49b,ortholog_one2one,SNORD49B,ENSG00000277108.1
ENSG00000277370,Snord49a,ortholog_one2one,SNORD49A,ENSG00000277370.1
ENSG00000214216,Iqcj,ortholog_one2one,IQCJ,ENSG00000214216.11
ENSG00000108946,Prkar1a,ortholog_one2one,PRKAR1A,ENSG00000108946.16
ENSG00000252763,Gm25572,ortholog_one2one,RNU2-31P,ENSG00000252763.1
ENSG00000151967,Schip1,ortholog_one2one,SCHIP1,ENSG00000151967.18
ENSG00000157212,Paxip1,ortholog_one2one,PAXIP1,ENSG00000157212.19
ENSG00000156564,Lrfn2,ortholog_one2one,LRFN2,ENSG00000156564.10
ENSG00000111728,St8sia1,ortholog_one2one,ST8SIA1,ENSG00000111728.11
ENSG00000114861,Foxp1,ortholog_one2one,FOXP1,ENSG00000114861.24
ENSG00000083099,Lyrm2,ortholog_one2one,LYRM2,ENSG00000083099.11
ENSG00000007129,Ceacam15,ortholog_one2many,CEACAM21,ENSG00000007129.18
ENSG00000007129,Ceacam9,ortholog_one2many,CEACAM21,ENSG00000007129.18
ENSG00000079691,Carmil1,ortholog_one2one,CARMIL1,ENSG00000079691.19
ENSG00000284308,1700003E16Rik,ortholog_one2one,C2orf81,ENSG00000284308.2
ENSG00000169189,Nsmce1,ortholog_one2one,NSMCE1,ENSG00000169189.17
ENSG00000155744,Hycc2,ortholog_one2one,HYCC2,ENSG00000155744.10
ENSG00000074590,Nuak1,ortholog_one2one,NUAK1,ENSG00000074590.14
ENSG00000105352,Ceacam10,ortholog_one2many,CEACAM4,ENSG00000105352.11
ENSG00000105352,Ceacam2,ortholog_one2many,CEACAM4,ENSG00000105352.11
ENSG00000105352,Ceacam1,ortholog_one2many,CEACAM4,ENSG00000105352.11
ENSG00000212725,Gm40460,ortholog_many2many,KRTAP2-1,ENSG00000212725.4
ENSG00000212725,Krtap5-2,ortholog_many2many,KRTAP2-1,ENSG00000212725.4
ENSG00000212725,Gm4559,ortholog_many2many,KRTAP2-1,ENSG00000212725.4
ENSG00000212725,Gm45618,ortholog_many2many,KRTAP2-1,ENSG00000212725.4
ENSG00000204880,Gm40460,ortholog_many2many,KRTAP4-8,ENSG00000204880.9
ENSG00000204880,Krtap5-2,ortholog_many2many,KRTAP4-8,ENSG00000204880.9
ENSG00000204880,Gm4559,ortholog_many2many,KRTAP4-8,ENSG00000204880.9
ENSG00000204880,Gm45618,ortholog_many2many,KRTAP4-8,ENSG00000204880.9
ENSG00000204887,Krtap1-5,ortholog_one2many,KRTAP1-4,ENSG00000204887.5
ENSG00000157219,Htr5a,ortholog_one2one,HTR5A,ENSG00000157219.5
ENSG00000161594,Klhl10,ortholog_one2one,KLHL10,ENSG00000161594.7
ENSG00000121749,Tbc1d15,ortholog_one2one,TBC1D15,ENSG00000121749.16
ENSG00000130226,Dpp6,ortholog_one2one,DPP6,ENSG00000130226.18
ENSG00000178502,Klhl11,ortholog_one2one,KLHL11,ENSG00000178502.6
ENSG00000131473,Acly,ortholog_one2one,ACLY,ENSG00000131473.17
ENSG00000116857,Tmem9,ortholog_one2one,TMEM9,ENSG00000116857.17
ENSG00000077238,Il4ra,ortholog_one2one,IL4R,ENSG00000077238.14
ENSG00000112159,Mdn1,ortholog_one2one,MDN1,ENSG00000112159.13
ENSG00000109452,Inpp4b,ortholog_one2one,INPP4B,ENSG00000109452.13
ENSG00000273111,Lypd4,ortholog_one2one,LYPD4,ENSG00000273111.6
ENSG00000142025,Dmrtc2,ortholog_one2one,DMRTC2,ENSG00000142025.16
ENSG00000072163,Lims2,ortholog_one2one,LIMS2,ENSG00000072163.20
ENSG00000163395,Igfn1,ortholog_one2one,IGFN1,ENSG00000163395.17
ENSG00000105372,Rps19,ortholog_one2one,RPS19,ENSG00000105372.8
ENSG00000103522,Il21r,ortholog_one2one,IL21R,ENSG00000103522.17
ENSG00000268041,Erfl,ortholog_one2one,ERFL,ENSG00000268041.3
ENSG00000105404,Rabac1,ortholog_one2one,RABAC1,ENSG00000105404.11
ENSG00000081248,Cacna1s,ortholog_one2one,CACNA1S,ENSG00000081248.12
ENSG00000186908,Zdhhc17,ortholog_one2one,ZDHHC17,ENSG00000186908.15
ENSG00000149187,Celf1,ortholog_one2one,CELF1,ENSG00000149187.19
ENSG00000105409,Atp1a3,ortholog_one2one,ATP1A3,ENSG00000105409.19
ENSG00000172366,Mcrip2,ortholog_one2one,MCRIP2,ENSG00000172366.20
ENSG00000204815,Odad4,ortholog_one2one,ODAD4,ENSG00000204815.10
ENSG00000173786,Cnp,ortholog_one2one,CNP,ENSG00000173786.17
ENSG00000161996,Wdr90,ortholog_one2one,WDR90,ENSG00000161996.19
ENSG00000077454,Lrch4,ortholog_one2one,LRCH4,ENSG00000077454.17
ENSG00000109794,Fam149a,ortholog_one2one,FAM149A,ENSG00000109794.14
ENSG00000168259,Dnajc7,ortholog_one2one,DNAJC7,ENSG00000168259.17
ENSG00000179615,Or6c8,ortholog_one2many,OR2AP1,ENSG00000179615.3
ENSG00000179615,Or6c8b,ortholog_one2many,OR2AP1,ENSG00000179615.3
ENSG00000179695,Or6c2,ortholog_one2one,OR6C2,ENSG00000179695.3
ENSG00000120820,Glt8d2,ortholog_one2one,GLT8D2,ENSG00000120820.13
ENSG00000111052,Lin7a,ortholog_one2one,LIN7A,ENSG00000111052.8
ENSG00000135250,Srpk2,ortholog_one2one,SRPK2,ENSG00000135250.17
ENSG00000214700,1700034J05Rik,ortholog_one2one,C12orf71,ENSG00000214700.6
ENSG00000199959,Gm22704,ortholog_one2one,,ENSG00000199959.1
ENSG00000261308,Fignl2,ortholog_one2one,FIGNL2,ENSG00000261308.4
ENSG00000214029,Zfp78,ortholog_many2many,ZNF891,ENSG00000214029.6
ENSG00000203943,Samd13,ortholog_one2one,SAMD13,ENSG00000203943.9
ENSG00000150977,Rilpl2,ortholog_one2one,RILPL2,ENSG00000150977.11
ENSG00000060237,Wnk1,ortholog_one2one,WNK1,ENSG00000060237.19
ENSG00000284713,Smim38,ortholog_one2one,SMIM38,ENSG00000284713.2
ENSG00000156738,Ms4a1,ortholog_one2one,MS4A1,ENSG00000156738.18
ENSG00000174529,Tmem81,ortholog_one2one,TMEM81,ENSG00000174529.7
ENSG00000116984,Mtr,ortholog_one2one,MTR,ENSG00000116984.15
ENSG00000182261,Nlrp10,ortholog_one2one,NLRP10,ENSG00000182261.5
ENSG00000008282,Sypl,ortholog_one2one,SYPL1,ENSG00000008282.10
ENSG00000105369,Cd79a,ortholog_one2one,CD79A,ENSG00000105369.10
ENSG00000103269,Rhbdl1,ortholog_one2one,RHBDL1,ENSG00000103269.14
ENSG00000152784,Prdm8,ortholog_one2one,PRDM8,ENSG00000152784.16
ENSG00000126453,Bcl2l12,ortholog_one2one,BCL2L12,ENSG00000126453.11
ENSG00000143742,Srp9,ortholog_one2one,SRP9,ENSG00000143742.14
ENSG00000006468,Etv1,ortholog_one2one,ETV1,ENSG00000006468.15
ENSG00000144230,Gpr17,ortholog_one2one,GPR17,ENSG00000144230.17
ENSG00000255274,Smim35,ortholog_one2one,SMIM35,ENSG00000255274.10
ENSG00000196187,Tmem63a,ortholog_one2one,TMEM63A,ENSG00000196187.12
ENSG00000103266,Stub1,ortholog_one2one,STUB1,ENSG00000103266.11
ENSG00000116127,Alms1,ortholog_one2one,ALMS1,ENSG00000116127.20
ENSG00000149483,Tmem138,ortholog_one2one,TMEM138,ENSG00000149483.13
ENSG00000138675,Fgf5,ortholog_one2one,FGF5,ENSG00000138675.17
ENSG00000166407,Lmo1,ortholog_one2one,LMO1,ENSG00000166407.14
ENSG00000175110,Mrps22,ortholog_one2one,MRPS22,ENSG00000175110.14
ENSG00000130413,Stk33,ortholog_one2one,STK33,ENSG00000130413.16
ENSG00000068024,Hdac4,ortholog_one2one,HDAC4,ENSG00000068024.18
ENSG00000243709,Lefty2,ortholog_many2many,LEFTY1,ENSG00000243709.1
ENSG00000243709,Lefty1,ortholog_many2many,LEFTY1,ENSG00000243709.1
ENSG00000105612,Dnase2a,ortholog_one2one,DNASE2,ENSG00000105612.10
ENSG00000161999,Jmjd8,ortholog_one2one,JMJD8,ENSG00000161999.13
ENSG00000143768,Lefty2,ortholog_many2many,LEFTY2,ENSG00000143768.13
ENSG00000143768,Lefty1,ortholog_many2many,LEFTY2,ENSG00000143768.13
ENSG00000111490,Tbc1d30,ortholog_one2one,TBC1D30,ENSG00000111490.15
ENSG00000143819,Ephx1,ortholog_one2one,EPHX1,ENSG00000143819.13
ENSG00000130165,Elof1,ortholog_one2one,ELOF1,ENSG00000130165.11
ENSG00000105392,Crx,ortholog_one2one,CRX,ENSG00000105392.17
ENSG00000144895,Eif2a,ortholog_one2one,EIF2A,ENSG00000144895.12
ENSG00000168256,Nkiras2,ortholog_one2one,NKIRAS2,ENSG00000168256.18
ENSG00000120798,Nr2c1,ortholog_one2one,NR2C1,ENSG00000120798.17
ENSG00000116649,Srm,ortholog_one2one,SRM,ENSG00000116649.10
ENSG00000130475,Fcho1,ortholog_one2one,FCHO1,ENSG00000130475.16
ENSG00000171824,Exosc10,ortholog_one2one,EXOSC10,ENSG00000171824.14
ENSG00000127580,Wdr24,ortholog_one2one,WDR24,ENSG00000127580.17
ENSG00000115738,Id2,ortholog_one2one,ID2,ENSG00000115738.10
ENSG00000172508,Carns1,ortholog_one2one,CARNS1,ENSG00000172508.11
ENSG00000127585,Fbxl16,ortholog_one2one,FBXL16,ENSG00000127585.12
ENSG00000108771,Dhx58,ortholog_one2one,DHX58,ENSG00000108771.13
ENSG00000143797,Mboat2,ortholog_one2one,MBOAT2,ENSG00000143797.12
ENSG00000140983,Rhot2,ortholog_one2one,RHOT2,ENSG00000140983.15
ENSG00000105819,Pmpcb,ortholog_one2one,PMPCB,ENSG00000105819.15
ENSG00000137494,Ankrd42,ortholog_one2one,ANKRD42,ENSG00000137494.14
ENSG00000108773,Kat2a,ortholog_one2one,KAT2A,ENSG00000108773.11
ENSG00000152049,Kcne4,ortholog_one2one,KCNE4,ENSG00000152049.7
ENSG00000134313,Kidins220,ortholog_one2one,KIDINS220,ENSG00000134313.17
ENSG00000199075,Mir26a-1,ortholog_one2one,MIR26A1,ENSG00000199075.1
ENSG00000136059,Vill,ortholog_one2one,VILL,ENSG00000136059.16
ENSG00000184752,Ndufa12,ortholog_one2one,NDUFA12,ENSG00000184752.14
ENSG00000253086,Gm24848,ortholog_one2one,RNU6-537P,ENSG00000253086.1
ENSG00000117614,Syf2,ortholog_one2one,SYF2,ENSG00000117614.10
ENSG00000127948,Por,ortholog_one2one,POR,ENSG00000127948.17
ENSG00000022840,Rnf10,ortholog_one2one,RNF10,ENSG00000022840.17
ENSG00000117616,Rsrp1,ortholog_one2one,RSRP1,ENSG00000117616.18
ENSG00000165494,Pcf11,ortholog_one2one,PCF11,ENSG00000165494.12
ENSG00000260325,Hspb9,ortholog_one2one,HSPB9,ENSG00000260325.2
ENSG00000170836,Ppm1d,ortholog_one2one,PPM1D,ENSG00000170836.13
ENSG00000114686,Mrpl3,ortholog_one2one,MRPL3,ENSG00000114686.9
ENSG00000108557,Rai1,ortholog_one2one,RAI1,ENSG00000108557.20
ENSG00000187010,Rhd,ortholog_one2many,RHD,ENSG00000187010.21
ENSG00000136478,Tex2,ortholog_one2one,TEX2,ENSG00000136478.9
ENSG00000233436,Btbd18,ortholog_one2one,BTBD18,ENSG00000233436.8
ENSG00000149043,Syt8,ortholog_one2one,SYT8,ENSG00000149043.17
ENSG00000249020,Gm54509,ortholog_one2many,SNORA58,ENSG00000249020.1
ENSG00000196353,Cpne4,ortholog_one2one,CPNE4,ENSG00000196353.13
ENSG00000162194,Gm49403,ortholog_one2one,LBHD1,ENSG00000162194.13
ENSG00000083093,Palb2,ortholog_one2one,PALB2,ENSG00000083093.11
ENSG00000075415,Slc25a3,ortholog_one2one,SLC25A3,ENSG00000075415.15
ENSG00000204397,Casp1,ortholog_one2many,CARD16,ENSG00000204397.10
ENSG00000128422,Krt17,ortholog_one2one,KRT17,ENSG00000128422.18
ENSG00000152404,Cwf19l2,ortholog_one2one,CWF19L2,ENSG00000152404.16
ENSG00000185245,Gp1ba,ortholog_one2one,GP1BA,ENSG00000185245.9
ENSG00000076604,Traf4,ortholog_one2one,TRAF4,ENSG00000076604.16
ENSG00000207639,Mir193b,ortholog_one2one,MIR193B,ENSG00000207639.1
ENSG00000199130,Mir365-1,ortholog_one2one,MIR365A,ENSG00000199130.3
ENSG00000140694,Parn,ortholog_one2one,PARN,ENSG00000140694.18
ENSG00000131899,Llgl1,ortholog_one2one,LLGL1,ENSG00000131899.12
ENSG00000007372,Pax6,ortholog_one2one,PAX6,ENSG00000007372.25
ENSG00000120868,Apaf1,ortholog_one2one,APAF1,ENSG00000120868.14
ENSG00000202379,Gm22947,ortholog_one2many,SNORA70,ENSG00000202379.1
ENSG00000202379,Gm22725,ortholog_one2many,SNORA70,ENSG00000202379.1
ENSG00000145198,Vwa5b2,ortholog_one2one,VWA5B2,ENSG00000145198.15
ENSG00000005249,Prkar2b,ortholog_one2one,PRKAR2B,ENSG00000005249.14
ENSG00000204414,Gh,ortholog_one2many,CSHL1,ENSG00000204414.14
ENSG00000173421,Iho1,ortholog_one2one,IHO1,ENSG00000173421.17
ENSG00000141338,Abca8b,ortholog_one2one,ABCA8,ENSG00000141338.15
ENSG00000286137,Spdye4b,ortholog_many2many,SPDYE14,ENSG00000286137.3
ENSG00000286137,Spdye4a,ortholog_many2many,SPDYE14,ENSG00000286137.3
ENSG00000144821,Myh15,ortholog_one2one,MYH15,ENSG00000144821.11
ENSG00000119820,Yipf4,ortholog_one2one,YIPF4,ENSG00000119820.11
ENSG00000006576,Phtf2,ortholog_one2one,PHTF2,ENSG00000006576.17
ENSG00000018699,Ttc27,ortholog_one2one,TTC27,ENSG00000018699.13
ENSG00000085978,Atg16l1,ortholog_one2one,ATG16L1,ENSG00000085978.22
ENSG00000073111,Mcm2,ortholog_one2one,MCM2,ENSG00000073111.14
ENSG00000108932,Slc16a6,ortholog_one2one,SLC16A6,ENSG00000108932.13
ENSG00000114631,Podxl2,ortholog_one2one,PODXL2,ENSG00000114631.11
ENSG00000184860,Sdr42e1,ortholog_one2one,SDR42E1,ENSG00000184860.10
ENSG00000006740,Arhgap44,ortholog_one2one,ARHGAP44,ENSG00000006740.18
ENSG00000114626,Abtb1,ortholog_one2one,ABTB1,ENSG00000114626.18
ENSG00000086696,Hsd17b2,ortholog_one2one,HSD17B2,ENSG00000086696.11
ENSG00000135341,Map3k7,ortholog_one2one,MAP3K7,ENSG00000135341.19
ENSG00000135698,Mphosph6,ortholog_one2one,MPHOSPH6,ENSG00000135698.10
ENSG00000179603,Grm8,ortholog_one2one,GRM8,ENSG00000179603.19
ENSG00000187715,Kbtbd12,ortholog_one2one,KBTBD12,ENSG00000187715.13
ENSG00000074416,Mgll,ortholog_one2one,MGLL,ENSG00000074416.16
ENSG00000259303,Ighv8-9,ortholog_many2many,IGHV2OR16-5,ENSG00000259303.5
ENSG00000259303,Ighv8-13,ortholog_many2many,IGHV2OR16-5,ENSG00000259303.5
ENSG00000259303,Ighv8-2,ortholog_many2many,IGHV2OR16-5,ENSG00000259303.5
ENSG00000259303,Ighv8-8,ortholog_many2many,IGHV2OR16-5,ENSG00000259303.5
ENSG00000259303,Ighv8-4,ortholog_many2many,IGHV2OR16-5,ENSG00000259303.5
ENSG00000259303,Ighv8-5,ortholog_many2many,IGHV2OR16-5,ENSG00000259303.5
ENSG00000259303,Ighv8-12,ortholog_many2many,IGHV2OR16-5,ENSG00000259303.5
ENSG00000259303,Ighv8-11,ortholog_many2many,IGHV2OR16-5,ENSG00000259303.5
ENSG00000259303,Ighv8-6,ortholog_many2many,IGHV2OR16-5,ENSG00000259303.5
ENSG00000207692,Mir592,ortholog_one2one,MIR592,ENSG00000207692.3
ENSG00000180353,Hcls1,ortholog_one2one,HCLS1,ENSG00000180353.11
ENSG00000161040,Fbxl13,ortholog_one2one,FBXL13,ENSG00000161040.19
ENSG00000174238,Pitpna,ortholog_one2one,PITPNA,ENSG00000174238.16
ENSG00000197943,Plcg2,ortholog_one2one,PLCG2,ENSG00000197943.12
ENSG00000224940,Prrt4,ortholog_one2one,PRRT4,ENSG00000224940.10
ENSG00000173226,Iqcb1,ortholog_one2one,IQCB1,ENSG00000173226.17
ENSG00000106069,Chn2,ortholog_one2one,CHN2,ENSG00000106069.26
ENSG00000130561,Sag,ortholog_one2one,SAG,ENSG00000130561.17
ENSG00000238554,Gm54630,ortholog_many2many,RNU1-88P,ENSG00000238554.1
ENSG00000238554,Gm24032,ortholog_many2many,RNU1-88P,ENSG00000238554.1
ENSG00000124772,Cpne5,ortholog_one2one,CPNE5,ENSG00000124772.12
ENSG00000091536,Myo15a,ortholog_one2one,MYO15A,ENSG00000091536.20
ENSG00000174943,Kctd13,ortholog_one2one,KCTD13,ENSG00000174943.11
ENSG00000072062,Prkaca,ortholog_one2one,PRKACA,ENSG00000072062.16
ENSG00000145088,Eaf2,ortholog_one2one,EAF2,ENSG00000145088.9
ENSG00000077044,Dgkd,ortholog_one2one,DGKD,ENSG00000077044.11
ENSG00000178199,Zc3h12d,ortholog_one2one,ZC3H12D,ENSG00000178199.14
ENSG00000188827,Slx4,ortholog_one2one,SLX4,ENSG00000188827.12
ENSG00000289762,SMIM46,ortholog_one2one,SMIM46,ENSG00000289762.1
ENSG00000171051,Fpr1,ortholog_one2one,FPR1,ENSG00000171051.10
ENSG00000163406,Slc15a2,ortholog_one2one,SLC15A2,ENSG00000163406.11
ENSG00000055208,Tab2,ortholog_one2one,TAB2,ENSG00000055208.20
ENSG00000105397,Tyk2,ortholog_one2one,TYK2,ENSG00000105397.15
ENSG00000093144,Echdc1,ortholog_one2one,ECHDC1,ENSG00000093144.19
ENSG00000171490,Rsl1d1,ortholog_one2one,RSL1D1,ENSG00000171490.13
ENSG00000111269,Crebl2,ortholog_one2one,CREBL2,ENSG00000111269.3
ENSG00000157680,Dgki,ortholog_one2one,DGKI,ENSG00000157680.17
ENSG00000183150,Gpr19,ortholog_one2one,GPR19,ENSG00000183150.8
ENSG00000183726,Tmem50a,ortholog_one2one,TMEM50A,ENSG00000183726.11
ENSG00000178878,Apold1,ortholog_one2one,APOLD1,ENSG00000178878.13
ENSG00000213782,Ddx47,ortholog_one2one,DDX47,ENSG00000213782.7
ENSG00000204178,Maco1,ortholog_one2one,MACO1,ENSG00000204178.11
ENSG00000178732,Gp5,ortholog_one2one,GP5,ENSG00000178732.6
ENSG00000065534,Mylk,ortholog_one2one,MYLK,ENSG00000065534.20
ENSG00000198860,Tsen15,ortholog_one2one,TSEN15,ENSG00000198860.14
ENSG00000182158,Creb3l2,ortholog_one2one,CREB3L2,ENSG00000182158.16
ENSG00000103342,Gspt1,ortholog_one2one,GSPT1,ENSG00000103342.13
ENSG00000183091,Neb,ortholog_one2one,NEB,ENSG00000183091.21
ENSG00000258890,Cep95,ortholog_one2one,CEP95,ENSG00000258890.8
ENSG00000135100,Hnf1a,ortholog_one2one,HNF1A,ENSG00000135100.19
ENSG00000160838,Lrrc71,ortholog_one2one,LRRC71,ENSG00000160838.14
ENSG00000106436,Myl10,ortholog_one2one,MYL10,ENSG00000106436.8
ENSG00000105398,Sult2a8,ortholog_one2many,SULT2A1,ENSG00000105398.4
ENSG00000105398,Sult2a7,ortholog_one2many,SULT2A1,ENSG00000105398.4
ENSG00000105398,Sult2a5,ortholog_one2many,SULT2A1,ENSG00000105398.4
ENSG00000105398,Sult2a6,ortholog_one2many,SULT2A1,ENSG00000105398.4
ENSG00000105398,Sult2a2,ortholog_one2many,SULT2A1,ENSG00000105398.4
ENSG00000105398,Sult2a3,ortholog_one2many,SULT2A1,ENSG00000105398.4
ENSG00000105398,Sult2a4,ortholog_one2many,SULT2A1,ENSG00000105398.4
ENSG00000105398,Sult2a1,ortholog_one2many,SULT2A1,ENSG00000105398.4
ENSG00000287363,1700001C19Rik,ortholog_one2one,GUCA1ANB,ENSG00000287363.4
ENSG00000048545,Guca1a,ortholog_one2one,GUCA1A,ENSG00000048545.18
ENSG00000153157,Sycp2l,ortholog_one2one,SYCP2L,ENSG00000153157.13
ENSG00000155816,Fmn2,ortholog_one2one,FMN2,ENSG00000155816.21
ENSG00000063015,Sez6,ortholog_one2one,SEZ6,ENSG00000063015.21
ENSG00000188493,BC024978,ortholog_one2one,C19orf54,ENSG00000188493.15
ENSG00000105849,Polr1f,ortholog_one2one,POLR1F,ENSG00000105849.6
ENSG00000071462,Bud23,ortholog_one2one,BUD23,ENSG00000071462.13
ENSG00000048462,Tnfrsf17,ortholog_one2one,TNFRSF17,ENSG00000048462.11
ENSG00000077312,Snrpa,ortholog_one2one,SNRPA,ENSG00000077312.9
ENSG00000197977,Elovl2,ortholog_one2one,ELOVL2,ENSG00000197977.4
ENSG00000201827,Gm23722,ortholog_one2many,,ENSG00000201827.1
ENSG00000158486,Dnah3,ortholog_one2one,DNAH3,ENSG00000158486.15
ENSG00000091527,Cdv3,ortholog_one2one,CDV3,ENSG00000091527.17
ENSG00000224531,Smim13,ortholog_one2one,SMIM13,ENSG00000224531.6
