,uniprot,annotation,iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio
10,P09055,,3.6324231257294604,2.0,2.0,0.008849557522123894,0.0023923444976076554,0.006457213024516238,3.4619999509137855,2.0,7.0,0.03167420814479638,0.002421307506053269,0.02925290063874311,3.5412571935533923,3.0,6.0,0.02654867256637168,0.0035971223021582736,0.02295155026421341,3.378568762511665,2.0,12.0,0.05429864253393665,0.002421307506053269,0.05187733502788339,3.001706419273231,6.0,15.0,0.06637168141592921,0.007177033492822967,0.05919464792310624,2.854055037856581,6.0,23.0,0.10407239819004525,0.007237635705669481,0.09683476248437577,3.746013016573248,2.0,5.0,0.022935779816513763,0.0024783147459727386,0.020457465070541025,3.338168067248945,2.0,6.0,0.02857142857142857,0.002607561929595828,0.025963866641832742,2.9648497568155996,5.0,13.0,0.05963302752293578,0.006188118811881188,0.053444908711054596,2.55524719539644,8.0,15.0,0.07142857142857142,0.010416666666666666,0.06101190476190476,1.9516749505686508,18.0,9.0,0.041474654377880185,0.022443890274314215,0.01903076410356597,1.5038872840922857,28.0,12.0,0.057692307692307696,0.03664921465968586,0.021043093032621835
11,Q60716,,3.621944503905799,2.0,2.0,0.008849557522123894,0.0023923444976076554,0.006457213024516238,3.5374586920871254,1.0,5.0,0.02262443438914027,0.0012106537530266344,0.021413780636113638,3.687917736748548,3.0,3.0,0.01327433628318584,0.0035971223021582736,0.009677213981027567,3.611166668703822,2.0,7.0,0.03167420814479638,0.002421307506053269,0.02925290063874311,3.392967069098539,3.0,6.0,0.02654867256637168,0.0035885167464114833,0.022960155819960196,3.331253050678891,3.0,10.0,0.04524886877828054,0.0036188178528347406,0.0416300509254458,2.5870652499963804,23.0,34.0,0.1559633027522936,0.028500619578686492,0.1274626831736071,2.1076885104516805,28.0,45.0,0.21428571428571427,0.03650586701434159,0.1777798472713727,2.5436823951707153,11.0,23.0,0.10550458715596331,0.013613861386138614,0.0918907257698247,2.062548043531159,19.0,30.0,0.14285714285714285,0.024739583333333332,0.11811755952380952,1.283023231267217,62.0,37.0,0.17050691244239632,0.0773067331670823,0.09320017927531403,0.7637037745704554,113.0,49.0,0.23557692307692307,0.14790575916230367,0.0876711639146194
12,J3KMH5,,3.61941362033425,2.0,2.0,0.008849557522123894,0.0023923444976076554,0.006457213024516238,3.5299922395218575,2.0,5.0,0.02262443438914027,0.002421307506053269,0.020203126883087,4.209503213608064,2.0,1.0,0.004424778761061947,0.002398081534772182,0.0020266972262897648,4.127816576569619,1.0,1.0,0.004524886877828055,0.0012106537530266344,0.0033142331248014203,3.37216870925765,3.0,6.0,0.02654867256637168,0.0035885167464114833,0.022960155819960196,3.305519121844283,3.0,11.0,0.049773755656108594,0.0036188178528347406,0.04615493780327385,3.4893955840747095,4.0,6.0,0.027522935779816515,0.004956629491945477,0.022566306287871037,3.0636620946676465,9.0,11.0,0.05238095238095238,0.011734028683181226,0.040646923697771155,2.354523954164561,14.0,28.0,0.12844036697247707,0.017326732673267328,0.11111363429920974,1.9270328526626421,23.0,32.0,0.1523809523809524,0.029947916666666668,0.12243303571428572,2.223143591919652,11.0,6.0,0.027649769585253458,0.01371571072319202,0.013934058862061439,1.757467385360527,13.0,6.0,0.028846153846153848,0.017015706806282723,0.011830447039871125
13,Q9EPK6,,3.6060657572985186,2.0,2.0,0.008849557522123894,0.0023923444976076554,0.006457213024516238,3.3611902846299118,2.0,8.0,0.03619909502262444,0.002421307506053269,0.03377778751657117,3.9310581355730947,2.0,2.0,0.008849557522123894,0.002398081534772182,0.006451475987351712,3.693917406678435,2.0,6.0,0.027149321266968326,0.002421307506053269,0.024728013760915057,3.2207078100908415,4.0,12.0,0.05309734513274336,0.004784688995215311,0.048312656137528054,2.99860413082126,5.0,16.0,0.07239819004524888,0.006031363088057901,0.06636682695719097,2.4167858345902427,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998,2.1481277241923005,27.0,40.0,0.19047619047619047,0.035202086049543675,0.1552741044266468,1.856769910983939,34.0,46.0,0.21100917431192662,0.04207920792079208,0.16892996639113453,1.586354188491141,39.0,53.0,0.2523809523809524,0.05078125,0.20159970238095237,1.6066352977741785,39.0,18.0,0.08294930875576037,0.048628428927680795,0.034320879828079576,1.2980344702241746,43.0,25.0,0.1201923076923077,0.056282722513089,0.06390958517921869
14,O35887,TP,3.586926320785813,2.0,3.0,0.01327433628318584,0.0023923444976076554,0.010881991785578185,3.2405310162698475,2.0,11.0,0.049773755656108594,0.002421307506053269,0.04735244815005533,3.507171863468612,3.0,9.0,0.03982300884955752,0.0035971223021582736,0.03622588654739925,3.1685113027265936,6.0,22.0,0.09954751131221719,0.007263922518159807,0.09228358879405738,3.4178090239541463,3.0,6.0,0.02654867256637168,0.0035885167464114833,0.022960155819960196,3.094185512837206,4.0,15.0,0.06787330316742081,0.0048250904704463205,0.06304821269697448,2.8829698936393466,16.0,18.0,0.08256880733944955,0.01982651796778191,0.06274228937166763,2.5003978415557686,18.0,24.0,0.11428571428571428,0.02346805736636245,0.09081765691935183,2.178847278184746,18.0,34.0,0.1559633027522936,0.022277227722772276,0.13368607502952132,1.7945176140063113,30.0,38.0,0.18095238095238095,0.0390625,0.14188988095238095,0.8189216234110357,142.0,69.0,0.31797235023041476,0.1770573566084788,0.14091499362193596,0.3964068541753956,198.0,76.0,0.36538461538461536,0.2591623036649215,0.10622231171969387
15,Q9CXE7,,3.5850803280918258,2.0,3.0,0.01327433628318584,0.0023923444976076554,0.010881991785578185,4.289425108362604,1.0,0.0,0.0,0.0012106537530266344,-0.0012106537530266344,3.499830963706036,3.0,9.0,0.03982300884955752,0.0035971223021582736,0.03622588654739925,4.211910487750762,1.0,1.0,0.004524886877828055,0.0012106537530266344,0.0033142331248014203,3.858696127343839,2.0,1.0,0.004424778761061947,0.0023923444976076554,0.0020324342634542914,4.585812701013643,0.0,0.0,0.0,0.0,0.0,4.999849844842725,0.0,0.0,0.0,0.0,0.0,5.152583354462372,0.0,0.0,0.0,0.0,0.0,4.7394895198592195,0.0,0.0,0.0,0.0,0.0,4.890465417384011,0.0,0.0,0.0,0.0,0.0,1.6751734115447934,29.0,17.0,0.07834101382488479,0.03615960099750624,0.04218141282737855,1.787964204012379,13.0,6.0,0.028846153846153848,0.017015706806282723,0.011830447039871125
16,Q9D0F3,,3.5586978120299593,2.0,3.0,0.01327433628318584,0.0023923444976076554,0.010881991785578185,3.2645024110179834,2.0,10.0,0.04524886877828054,0.002421307506053269,0.042827561272227276,3.947442324082958,2.0,1.0,0.004424778761061947,0.002398081534772182,0.0020266972262897648,3.660981666844929,2.0,7.0,0.03167420814479638,0.002421307506053269,0.02925290063874311,3.976796891376047,2.0,1.0,0.004424778761061947,0.0023923444976076554,0.0020324342634542914,3.7053732837630964,1.0,4.0,0.01809954751131222,0.0012062726176115801,0.016893274893700638,2.7704555302898584,20.0,23.0,0.10550458715596331,0.024783147459727387,0.08072143969623592,3.0280313054907455,10.0,11.0,0.05238095238095238,0.01303780964797914,0.03934314273297324,2.133871814945581,19.0,36.0,0.1651376146788991,0.023514851485148515,0.14162276319375058,2.3896899780516114,13.0,21.0,0.1,0.016927083333333332,0.08307291666666668,0.698412058158479,170.0,76.0,0.35023041474654376,0.2119700748129676,0.13826033993357617,0.916045116207304,88.0,39.0,0.1875,0.11518324607329843,0.07231675392670157
17,Q02819,TP,3.540936725565334,2.0,4.0,0.017699115044247787,0.0023923444976076554,0.015306770546640132,3.491021584444898,2.0,7.0,0.03167420814479638,0.002421307506053269,0.02925290063874311,3.9312997204651663,2.0,2.0,0.008849557522123894,0.002398081534772182,0.006451475987351712,3.8891193231186776,2.0,3.0,0.013574660633484163,0.002421307506053269,0.011153353127430893,3.2651959412156497,3.0,8.0,0.035398230088495575,0.0035885167464114833,0.031809713342084094,3.2380525934942392,3.0,13.0,0.058823529411764705,0.0036188178528347406,0.05520471155892996,2.469162896077854,24.0,39.0,0.17889908256880735,0.02973977695167286,0.14915930561713447,2.137693727750909,28.0,43.0,0.20476190476190476,0.03650586701434159,0.16825603774756318,1.8157752709951702,38.0,53.0,0.24311926605504589,0.04702970297029703,0.19608956308474884,1.4825484905733692,46.0,60.0,0.2857142857142857,0.059895833333333336,0.22581845238095236,1.6949578887873065,28.0,16.0,0.07373271889400922,0.034912718204488775,0.03882000068952044,1.3235460033083,39.0,23.0,0.11057692307692307,0.051047120418848166,0.05952980265807491
18,Q8BYB9,,3.5278074109134003,2.0,4.0,0.017699115044247787,0.0023923444976076554,0.015306770546640132,3.4985593290374952,2.0,6.0,0.027149321266968326,0.002421307506053269,0.024728013760915057,3.6153461714066455,3.0,4.0,0.017699115044247787,0.0035971223021582736,0.014101992742089514,3.5938328333046883,2.0,7.0,0.03167420814479638,0.002421307506053269,0.02925290063874311,2.72139637519351,9.0,23.0,0.10176991150442478,0.01076555023923445,0.09100436126519033,2.7149200867166305,8.0,27.0,0.12217194570135746,0.009650180940892641,0.11252176476046483,4.0093467966656835,2.0,2.0,0.009174311926605505,0.0024783147459727386,0.006695997180632766,3.7563310320454715,1.0,0.0,0.0,0.001303780964797914,-0.001303780964797914,2.647555045778249,8.0,21.0,0.0963302752293578,0.009900990099009901,0.08642928513034791,2.3927816690631802,13.0,21.0,0.1,0.016927083333333332,0.08307291666666668,3.144723813930514,2.0,0.0,0.0,0.0024937655860349127,-0.0024937655860349127,2.85176533215824,3.0,0.0,0.0,0.003926701570680628,-0.003926701570680628
19,E9Q723,,3.5162728652147237,2.0,4.0,0.017699115044247787,0.0023923444976076554,0.015306770546640132,3.553495272625197,1.0,3.0,0.013574660633484163,0.0012106537530266344,0.012364006880457528,3.7274475055035805,3.0,3.0,0.01327433628318584,0.0035971223021582736,0.009677213981027567,3.7724046566880007,2.0,5.0,0.02262443438914027,0.002421307506053269,0.020203126883087,3.203840748932058,4.0,14.0,0.061946902654867256,0.004784688995215311,0.05716221365965195,3.263834949741556,3.0,11.0,0.049773755656108594,0.0036188178528347406,0.04615493780327385,2.3611207314543003,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548,2.2590898254773184,23.0,34.0,0.1619047619047619,0.02998696219035202,0.1319177997144099,1.7996182776612997,39.0,53.0,0.24311926605504589,0.04826732673267327,0.1948519393223726,1.695829759589461,33.0,47.0,0.22380952380952382,0.04296875,0.18084077380952382,1.291744577138245,61.0,37.0,0.17050691244239632,0.07605985037406483,0.09444706206833149,1.1497709540092007,59.0,28.0,0.1346153846153846,0.07722513089005235,0.057390253725332255
20,Q9DCC8,,3.5018513722145004,2.0,4.0,0.017699115044247787,0.0023923444976076554,0.015306770546640132,3.58852300557945,1.0,3.0,0.013574660633484163,0.0012106537530266344,0.012364006880457528,3.478071382792933,3.0,10.0,0.04424778761061947,0.0035971223021582736,0.0406506653084612,3.57247775993183,2.0,7.0,0.03167420814479638,0.002421307506053269,0.02925290063874311,4.117889574783989,2.0,1.0,0.004424778761061947,0.0023923444976076554,0.0020324342634542914,4.227333001547963,1.0,0.0,0.0,0.0012062726176115801,-0.0012062726176115801,3.1353201583113357,10.0,13.0,0.05963302752293578,0.012391573729863693,0.04724145379307209,2.4490228261677225,18.0,24.0,0.11428571428571428,0.02346805736636245,0.09081765691935183,3.634512922940354,1.0,2.0,0.009174311926605505,0.0012376237623762376,0.007936688164229268,2.9464579787018845,0.0,7.0,0.03333333333333333,0.0,0.03333333333333333,1.6207288307608254,34.0,18.0,0.08294930875576037,0.04239401496259352,0.04055529379316685,0.8944887814651508,90.0,40.0,0.19230769230769232,0.11780104712041885,0.07450664518727347
21,Q91YW3,,3.497845046938322,2.0,4.0,0.017699115044247787,0.0023923444976076554,0.015306770546640132,3.731914599009676,1.0,1.0,0.004524886877828055,0.0012106537530266344,0.0033142331248014203,3.45035112842065,3.0,12.0,0.05309734513274336,0.0035971223021582736,0.04950022283058509,3.692155424265951,2.0,6.0,0.027149321266968326,0.002421307506053269,0.024728013760915057,3.149471708822639,4.0,14.0,0.061946902654867256,0.004784688995215311,0.05716221365965195,3.406313054293018,3.0,6.0,0.027149321266968326,0.0036188178528347406,0.023530503414133586,2.534797866005364,24.0,37.0,0.16972477064220184,0.02973977695167286,0.13998499369052897,2.162830095393441,27.0,40.0,0.19047619047619047,0.035202086049543675,0.1552741044266468,2.1647212782831944,19.0,34.0,0.1559633027522936,0.023514851485148515,0.13244845126714508,1.790995895576416,30.0,39.0,0.18571428571428572,0.0390625,0.14665178571428572,1.89800796834887,20.0,10.0,0.04608294930875576,0.02493765586034913,0.021145293448406634,1.4860974805848857,28.0,12.0,0.057692307692307696,0.03664921465968586,0.021043093032621835
22,Q8BFR4,,3.465652132973401,2.0,6.0,0.02654867256637168,0.0023923444976076554,0.024156328068764027,3.7513420715735615,1.0,1.0,0.004524886877828055,0.0012106537530266344,0.0033142331248014203,3.4537454353136368,3.0,12.0,0.05309734513274336,0.0035971223021582736,0.04950022283058509,3.7471701176877446,2.0,5.0,0.02262443438914027,0.002421307506053269,0.020203126883087,3.351240499776101,3.0,7.0,0.030973451327433628,0.0035885167464114833,0.027384934581022143,3.6597022317752868,2.0,4.0,0.01809954751131222,0.0024125452352231603,0.01568700227608906,3.80835225690862,2.0,5.0,0.022935779816513763,0.0024783147459727386,0.020457465070541025,4.20375727923216,0.0,0.0,0.0,0.0,0.0,3.3742425475901126,1.0,3.0,0.013761467889908258,0.0012376237623762376,0.01252384412753202,3.7678899578187965,0.0,2.0,0.009523809523809525,0.0,0.009523809523809525,2.2455241088201663,11.0,5.0,0.02304147465437788,0.01371571072319202,0.009325763931185862,2.6009864139916443,5.0,0.0,0.0,0.006544502617801047,-0.006544502617801047
23,Q8BRH0,,3.445283435187713,2.0,6.0,0.02654867256637168,0.0023923444976076554,0.024156328068764027,3.4283533410996325,2.0,8.0,0.03619909502262444,0.002421307506053269,0.03377778751657117,3.875180577364244,2.0,2.0,0.008849557522123894,0.002398081534772182,0.006451475987351712,3.8659852270501105,2.0,3.0,0.013574660633484163,0.002421307506053269,0.011153353127430893,3.0805503622363464,5.0,14.0,0.061946902654867256,0.005980861244019139,0.055966041410848114,3.0863920615472913,4.0,15.0,0.06787330316742081,0.0048250904704463205,0.06304821269697448,3.8135524540652845,2.0,5.0,0.022935779816513763,0.0024783147459727386,0.020457465070541025,2.9608913616914703,10.0,12.0,0.05714285714285714,0.01303780964797914,0.044105047494878,2.7180175516092535,8.0,17.0,0.0779816513761468,0.009900990099009901,0.0680806612771369,1.8635988471405835,26.0,33.0,0.15714285714285714,0.033854166666666664,0.12328869047619048,2.6545365616506507,5.0,0.0,0.0,0.006234413965087282,-0.006234413965087282,1.7619327521247747,13.0,6.0,0.028846153846153848,0.017015706806282723,0.011830447039871125
24,Q61335,,3.436472279039038,2.0,6.0,0.02654867256637168,0.0023923444976076554,0.024156328068764027,3.7056080898177663,1.0,1.0,0.004524886877828055,0.0012106537530266344,0.0033142331248014203,3.3369296388587806,3.0,14.0,0.061946902654867256,0.0035971223021582736,0.058349780352708984,3.6138001934114565,2.0,7.0,0.03167420814479638,0.002421307506053269,0.02925290063874311,3.620281810061291,2.0,2.0,0.008849557522123894,0.0023923444976076554,0.006457213024516238,3.9121894142390445,1.0,3.0,0.013574660633484163,0.0012062726176115801,0.012368388015872584,3.7499504174928453,2.0,5.0,0.022935779816513763,0.0024783147459727386,0.020457465070541025,3.435435720589711,2.0,5.0,0.023809523809523808,0.002607561929595828,0.02120196187992798,3.371957739531123,1.0,3.0,0.013761467889908258,0.0012376237623762376,0.01252384412753202,3.0556854305331322,0.0,7.0,0.03333333333333333,0.0,0.03333333333333333,1.5567247468338687,41.0,23.0,0.10599078341013825,0.05112219451371571,0.054868588896422536,1.2022673327786726,55.0,26.0,0.125,0.07198952879581152,0.053010471204188475
25,Q9DBH5,,3.3606050006838126,2.0,7.0,0.030973451327433628,0.0023923444976076554,0.028581106829825974,3.1862859114950632,2.0,12.0,0.05429864253393665,0.002421307506053269,0.05187733502788339,3.413248966840163,3.0,12.0,0.05309734513274336,0.0035971223021582736,0.04950022283058509,3.246664621425361,3.0,16.0,0.07239819004524888,0.0036319612590799033,0.06876622878616898,3.7420272806515538,2.0,1.0,0.004424778761061947,0.0023923444976076554,0.0020324342634542914,3.5904799848618296,2.0,4.0,0.01809954751131222,0.0024125452352231603,0.01568700227608906,2.5219966382636043,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175,2.5733237448235498,16.0,22.0,0.10476190476190476,0.020860495436766623,0.08390140932513815,2.244611607264822,16.0,31.0,0.14220183486238533,0.019801980198019802,0.12239985466436552,2.2941811017299107,14.0,22.0,0.10476190476190476,0.018229166666666668,0.0865327380952381,0.749792175931001,158.0,76.0,0.35023041474654376,0.1970074812967581,0.15322293344978566,0.7611765653388843,113.0,49.0,0.23557692307692307,0.14790575916230367,0.0876711639146194
26,Q9DAU1,FP,3.3505193941426805,3.0,7.0,0.030973451327433628,0.0035885167464114833,0.027384934581022143,3.533505230854878,2.0,5.0,0.02262443438914027,0.002421307506053269,0.020203126883087,3.8545474186574893,3.0,2.0,0.008849557522123894,0.0035971223021582736,0.00525243521996562,4.045267999143634,2.0,1.0,0.004524886877828055,0.002421307506053269,0.002103579371774786,3.253595431095906,4.0,10.0,0.04424778761061947,0.004784688995215311,0.03946309861540416,3.459353061207129,3.0,4.0,0.01809954751131222,0.0036188178528347406,0.014480729658477479,3.42628282843808,5.0,6.0,0.027522935779816515,0.006195786864931847,0.02132714891488467,3.1468520975009757,7.0,8.0,0.0380952380952381,0.009126466753585397,0.028968771341652703,2.8048355999704553,7.0,14.0,0.06422018348623854,0.008663366336633664,0.05555681714960487,2.523647256938495,9.0,16.0,0.0761904761904762,0.01171875,0.0644717261904762,2.0420528305638537,16.0,7.0,0.03225806451612903,0.0199501246882793,0.01230793982784973,1.7226793824746878,14.0,6.0,0.028846153846153848,0.01832460732984293,0.010521546516310917
27,Q922Q9,TP,3.349305155753575,3.0,8.0,0.035398230088495575,0.0035885167464114833,0.031809713342084094,3.050357074919783,5.0,18.0,0.08144796380090498,0.006053268765133172,0.07539469503577181,3.1388951181879414,7.0,23.0,0.10176991150442478,0.008393285371702638,0.09337662613272214,2.847681781128096,8.0,31.0,0.14027149321266968,0.009685230024213076,0.13058626318845662,3.262380455788958,3.0,9.0,0.03982300884955752,0.0035885167464114833,0.03623449210314604,2.986204168354191,5.0,17.0,0.07692307692307693,0.006031363088057901,0.07089171383501902,4.1270308578334225,2.0,2.0,0.009174311926605505,0.0024783147459727386,0.006695997180632766,3.405004542976049,2.0,6.0,0.02857142857142857,0.002607561929595828,0.025963866641832742,3.392159144271084,1.0,3.0,0.013761467889908258,0.0012376237623762376,0.01252384412753202,2.668375217318854,7.0,13.0,0.06190476190476191,0.009114583333333334,0.05279017857142857,1.9900556926902626,18.0,8.0,0.03686635944700461,0.022443890274314215,0.014422469172690393,1.2280866606808276,50.0,26.0,0.125,0.06544502617801047,0.05955497382198953
28,Q8VHI3,,3.346095686697377,3.0,8.0,0.035398230088495575,0.0035885167464114833,0.031809713342084094,3.4020573184010603,2.0,8.0,0.03619909502262444,0.002421307506053269,0.03377778751657117,3.472971286346526,3.0,10.0,0.04424778761061947,0.0035971223021582736,0.0406506653084612,3.536667661824157,2.0,7.0,0.03167420814479638,0.002421307506053269,0.02925290063874311,3.394824807819063,3.0,6.0,0.02654867256637168,0.0035885167464114833,0.022960155819960196,3.4735582329217713,2.0,4.0,0.01809954751131222,0.0024125452352231603,0.01568700227608906,3.4752271242778745,4.0,6.0,0.027522935779816515,0.004956629491945477,0.022566306287871037,3.524503831586491,1.0,3.0,0.014285714285714285,0.001303780964797914,0.012981933320916371,3.4619098056432693,1.0,2.0,0.009174311926605505,0.0012376237623762376,0.007936688164229268,3.5094289008570296,0.0,2.0,0.009523809523809525,0.0,0.009523809523809525,1.8152847701209365,26.0,10.0,0.04608294930875576,0.032418952618453865,0.013663996690301897,1.824618760277491,12.0,4.0,0.019230769230769232,0.015706806282722512,0.0035239629480467195
29,Q9Z0J0,TP,3.2367886145431983,3.0,10.0,0.04424778761061947,0.0035885167464114833,0.04065927086420799,3.334855139662104,2.0,10.0,0.04524886877828054,0.002421307506053269,0.042827561272227276,3.132074415725844,7.0,24.0,0.10619469026548672,0.008393285371702638,0.09780140489378408,3.237875684618697,3.0,17.0,0.07692307692307693,0.0036319612590799033,0.07329111566399703,3.2343928641750788,4.0,12.0,0.05309734513274336,0.004784688995215311,0.048312656137528054,3.35523118269301,3.0,10.0,0.04524886877828054,0.0036188178528347406,0.0416300509254458,2.459918313016016,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998,2.1724096449900285,27.0,39.0,0.18571428571428572,0.035202086049543675,0.15051219966474205,2.7179498133047337,8.0,18.0,0.08256880733944955,0.009900990099009901,0.07266781724043965,2.4286835331838907,11.0,20.0,0.09523809523809523,0.014322916666666666,0.08091517857142856,1.3970135721944015,51.0,33.0,0.15207373271889402,0.06359102244389027,0.08848271027500375,1.069562187016353,66.0,34.0,0.16346153846153846,0.08638743455497382,0.07707410390656465
30,Q9Z2G6,,3.233839308431784,3.0,10.0,0.04424778761061947,0.0035885167464114833,0.04065927086420799,3.6270506580271826,1.0,3.0,0.013574660633484163,0.0012106537530266344,0.012364006880457528,3.346199659397715,3.0,14.0,0.061946902654867256,0.0035971223021582736,0.058349780352708984,3.747145752767061,2.0,5.0,0.02262443438914027,0.002421307506053269,0.020203126883087,2.7436786775957427,7.0,23.0,0.10176991150442478,0.008373205741626795,0.09339670576279799,3.1596618205901668,3.0,14.0,0.06334841628959276,0.0036188178528347406,0.059729598436758014,2.6403437486296735,23.0,31.0,0.14220183486238533,0.028500619578686492,0.11370121528369884,2.657135856669077,14.0,19.0,0.09047619047619047,0.018252933507170794,0.07222325696901968,1.9582791721758026,28.0,43.0,0.19724770642201836,0.034653465346534656,0.1625942410754837,1.9733136681203498,19.0,31.0,0.14761904761904762,0.024739583333333332,0.1228794642857143,1.3259942585961921,58.0,36.0,0.16589861751152074,0.07231920199501247,0.09357941551650827,1.3028436494835336,42.0,24.0,0.11538461538461539,0.0549738219895288,0.06041079339508659
